ENSEMBL,drug_claim_name
ENSG00000112033,"#ROTENONE#CHLORPROMAZINE HYDROCHLORIDE#DACTINOMYCIN#CINACALCET HYDROCHLORIDE#THIORIDAZINE#ZIRAM#SAR 351034.00#HYCANTHONE#4-TERT-BUTYLCATECHOL#GOSSYPOL#RETINAL#12-HYDROXY-OCTADECANOIC ACID#TRIPARANOL#SELADELPAR#FOLPET#FTORMETAZINE#DINOSEB#HOMIDIUM BROMIDE#DASATINIB#2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-PENTADECAFLUORO-OCTANOIC ACID#CER-002#MENADIONE#KD3010#GW501516#BIOALLETHRIN S-CYCLOPENTENYL ISOMER#ISOCONAZOLE#FLUSPIRILENE#IPCONAZOLE#KD3010#GBR-12909#PROPRANOLOL HYDROCHLORIDE#MITOXANTRONE DIHYDROCHLORIDE#FONADELPAR#PHENANTHROLINE#DESLORATADINE#2-BROMO-HEXADECANOIC ACID#VITAMIN K3H2#TRIAMTERENE#HYDRAMETHYLNON#MURAGLITAZAR#RALOXIFENE HYDROCHLORIDE#GW7647#ETOXAZOLE#IDAZOXAN#PROMETHAZINE HYDROCHLORIDE#NSC-747267#EMETINE DIHYDROCHLORIDE#BEZAFIBRATE#CHLORHEXIDINE#DIBUTYLDICHLOROSTANNANE#docetaxel#DIFENOCONAZOLE#ENCLOMIPHENE#CYCLOHEXIMIDE#GW501516#MBX-8025#T3D-959#GFT-505#THIOSEMICARBAZIDE#FLUOXETINE HYDROCHLORIDE#ALPHA-TERTHIENYL#LANIFIBRANOR#BIS(DIMETHYLAMINETHIOCARBONYL)MONOSULFIDE#PROSTAGLANDIN D2#GTF505#ETHYL EICOSAPENTAENOIC ACID#PMID25416646-Compound-Figure5-C#ASCORBYL PALMITATE#CLOMIPRAMINE#SANGUINARIUM#BIFENAZATE#ATORVASTATIN#cisplatin#TROVAFLOXACIN MESYLATE#thalidomide#ABAMECTIN#CER-002#PROGLUMETACIN#DECA-1,9-DIENE#SJ000299520#DOXORUBICIN HYDROCHLORIDE#BIFONAZOLE#L-165041#DICHLOROPHEN#CIGLITAZONE#TRIBROMSALAN#CYCLOHEXANONE OXIME#CER-002#GW0742#INDEGLITAZAR#PROPACHLOR#BAZEDOXIFENE ACETATE#HYMECROMONE#DISULFIRAM#CLOTRIMAZOLE#CLOFLUCARBAN#DIPHENYLSULFANE#KD3010#ETHANOL#CHIGLITAZAR#GW501516#NSC-67746#ASTEMIZOLE#N'-(2-HYDROXYBENZYLIDENE)ISONICOTINOHYDRAZIDE#ORYZALIN#BITHIONOL#IDARUBICIN HYDROCHLORIDE#DB-959#KD-3020#TAMOXIFEN CITRATE#HEXACHLOROPHENE#3R14S-OCHRATOXIN A#NSC-747270#CHLORPHRIFOS OXON#FENTICLOR#TETRADECYLTHIOACETIC ACID#NITROXOLINE#BISPHENOL A#HYDRALAZINE HYDROCHLORIDE#GSK0660#BEZAFIBRATE#IDEBENONE#GSK3787#TRIBUTYLTIN-OXIDE#MOSAPRAMINE#CLOCAPRAMINE#3-METHOXY-MORPHANIN HCL#TCMDC-123920#CHLORANIL#PAZOPANIB#SERATRODAST#E319#FENOFIBRIC ACID#AVE0847#SODELGLITAZAR#OCTYL_GALLATE#ISOXABEN#CLOXYQUIN#PIMOZIDE#ROSIGLITAZONE MALEATE#PENFLURIDOL#TRICLOCARBAN#APIGENIN#PHENYLMERCURIC ACETATE#MBX-8025#DB959#TPKI-24#ELAFIBRANOR"
ENSG00000112038,"#HYDROMORPHONE HYDROCHLORIDE#BUPRENORPHINE#Selective serotonin reuptake inhibitors#volatile anesthetics#AIKO-150#BUPRENORPHINE#NRP290#DIPHENOXYLATE#OXYCODONE HYDROCHLORIDE#METHADONE HYDROCHLORIDE#LEVALLORPHAN TARTRATE#levomethadone#acetaminophen#HYDROCODONE#hydrocodone#TRAMADOL HYDROCHLORIDE#METHYLNALTREXONE BROMIDE#FRAKEFAMIDE#ALPHA-ENDORPHIN#NALOXONE#remifentanil#ALKS 33#DEZOCINE#LEVORPHANOL#LOPERAMIDE#PROPOXYPHENE#NALOXEGOL OXALATE#OXYCODEGOL#3,4-methylenedioxymethamphetamine#OXYMORPHONE#FENTANYL HYDROCHLORIDE#LEVOMETHADYL ACETATE HYDROCHLORIDE#CODEINE POLISTIREX#HYDROCODONE POLISTIREX#OLICERIDINE#BENZHYDROCODONE HYDROCHLORIDE#MORPHINE#MARAVIROC#cocaine#PENTAZOCINE#ALVIMOPAN#LEVOMETHADYL ACETATE#ALKS 37#NALBUPHINE#LEVORPHANOL TARTRATE#NALMEFENE HYDROCHLORIDE#NALTREXONE#SB-0304#Antiinflammatory agents, non-steroids#highly active antiretroviral therapy (haart)#Drugs used in nicotine dependence#Opioid anesthetics#Other general anesthetics#tianeptine#gabapentin#MU DELTA#PEG-NALOXOL#SAMIDOPRHAN#BUPRENORPHINE#NALTREXONE#MEPERIDINE HYDROCHLORIDE#OXYCODONE#HYDROMORPHONE#MET-ENKEPHALIN#doxepin#FENTANYL CITRATE#LOPERAMIDE HYDROCHLORIDE#DIFENOXIN HYDROCHLORIDE#FAXELADOL#NALDEMEDINE#CLOCINNAMOX#amitriptyline#naloxone#OXYMORPHONE#REMIFENTANIL#DEZOCINE#TAPENTADOL#TRAMADOL#NALOXONE#ENDOMORPHIN-1#SUFENTANIL#CODEINE SULFATE#NKTR-181#SAMIDORPHAN#BUTORPHANOL TARTRATE#ALVIMOPAN#METHYLSAMIDORPHAN#ODELEPRAN#DIACETYLMORPHINE#Analgesics#paclitaxel#desipramine#amphetamine#ibuprofen#docetaxel#LEVALLORPHAN#MORPHINE#PENTAZOCINE#BUTORPHANOL#ANILERIDINE#CODEINE#Ergot alkaloids#NALTALIMIDE#OXYCODONE#cannabinoids#NALTREXONE#NOT DISCLOSED#METHADYL ACETATE#DIPHENOXYLATE#KMN-21#MORPHINE SULFATE#TD-1211#FENTANYL#SAMIDORPHAN L-MALATE#FENTANYL#ANILERIDINE HYDROCHLORIDE#PROPOXYPHENE HYDROCHLORIDE#TAPENTADOL HYDROCHLORIDE#DEZOCINE#ANILERIDINE PHOSPHATE#NALDEMEDINE TOSYLATE#DAMGO#METHYLNALTREXONE#TRAMADOL#PROPOXYPHENE#sumatriptan#PHENCYCLIDINE HYDROCHLORIDE#NALOXONE#ORP-101#METHYLNALTREXONE BROMIDE#CP-866087#HYDROCODONE BITARTRATE#ELUXADOLINE#CEBRANOPADOL#ALFENTANIL HYDROCHLORIDE#trimipramine#ALFENTANIL#LEVALLORPHAN#ANILERIDINE#CODEINE#LEVOMETHADYL ACETATE#AXOMADOL#NALTREXONE HYDROCHLORIDE#OXYCODONE TEREPHTHALATE#BUPRENORPHINE HYDROCHLORIDE#CODEINE PHOSPHATE#BEVENOPRAN#Z160#ADL7445#OXYCODONE#HYDROMORPHONE#METHADYL ACETATE#DIHYDROCODEINE BITARTRATE#SUFENTANIL CITRATE#DEXTROMORAMIDE#MEPTAZINOL#MAO inhibitors#ADL5945#METHADONE#HYDROCODONE#METHADONE#FENTANYL#REMIFENTANIL HYDROCHLORIDE#OXYMORPHONE HYDROCHLORIDE#NALOXONE HYDROCHLORIDE#GSK-1521498#clomipramine#NALMEFENE#TAPENTADOL#LEVORPHANOL#METHYLNALTREXONE BROMIDE#REMIFENTANIL#SUFENTANIL#LOPERAMIDE#DIPHENOXYLATE HYDROCHLORIDE#NALBUPHINE HYDROCHLORIDE#carboplatin#MORPHINE#KP201#NALBUPHINE#ALVIMOPAN#BUTORPHANOL#ALFENTANIL#PROPOXYPHENE NAPSYLATE#AXELOPRAN#ALFENTANIL HYDROCHLORIDE"
ENSG00000112053,#adefovir dipivoxil#tenofovir
ENSG00000112062,#ARRY-797#LY2228820#DASATINIB#SB-203580#LITHIUM#VX-702#GEFITINIB#MISTLETOE LECTIN#DNDI1417467#AZD-7624#TALMAPIMOD#ILORASERTIB#TGF-BETA 2#TALMAPIMOD#ACUMAPIMOD#MILTIRONE#PF-03715455#RWJ-67657#RG-1530#SORAFENIB#KC706#LINIFANIB#DORAMAPIMOD#PH-797804#RALIMETINIB#SB-202190#RHAMNETIN#AG-1879#8-METHOXYPSORALEN#2-METHOXYESTRADIOL#C5A#SULINDAC SULFIDE#PIRFENIDONE#SEMAPIMOD#BFGF#HEREGULIN#HALOPERIDOL#SEMAPIMOD#PEXMETINIB#PD-0166285#VASOPRESSIN#BMS-582949#DOXYCYCLINE#AMG-548#AZD-6703#IFN#NEFLAMAPIMOD#LEO-15520#PG-760564#OSI-632#CRYPTOLEPINE HYDROCHLORIDE#INTERLEUKINS#ERYTHROPOIETIN#ARRY-797#R-1487#VX-702#BMS-582949#LOSMAPIMOD#VANDETANIB#ARRY-614#GW775608X#PS-516895#SCIO-323#RO-3201195#SC-80036#RO-3201195#DORAMAPIMOD#ANTI-CD20 ANTIBODY#MORPHINE#H2O2#sorafenib#PH-797804#GSK-610677#SB-85635#DILMAPIMOD#DIHYDROTANSHINONE I#DOX#VX-745#LY-3007113#KERACYANIN#COBALT#TA-5493#FX-005#AST-487#ALPHA-ADRENERGIC AGONIST#HMG-COA REDUCTASE INHIBITOR#TALMAPIMOD#AVE-9940#SD-0006#PAMAPIMOD#N-(3-OXODODECANOYL)HOMOSERINELACTONE#IL-2#XANTHOHUMOL#KC-706#TAK-715#OPHIOBOLIN O#RESVERATROL#PMA#SB-681323#DOXORUBICIN#SU-11274
ENSG00000112115,#SECUKINUMAB#MANNITOL#opioids#ABT-122#ABBV-257#TIBULIZUMAB#AZA#ERYTHROMYCIN#REMTOLUMAB#VUNAKIZUMAB#RAPAMYCIN#Ixekizumab#SIMVASTATIN#CNTO-6785#Bimekizumab#M-1095#ALX-0761#IZOKIBEP#VIDOFLUDIMUS#BIMEKIZUMAB#Tumor necrosis factor alpha (TNF-alpha) inhibitors#AFASEVIKUMAB#TETRACYCLINE#SHR-1314#IXEKIZUMAB#CJM-112#SCH-900117#IL-12#COVA322#GENTAMICIN#CJM112#Brodalumab#PERAKIZUMAB
ENSG00000112116,#TNF-ALPHA#IL-17#Bimekizumab#M-1095#ALUM#GRANULOCYTE COLONY-STIMULATING FACTOR#BIMEKIZUMAB#IL-6#ustekinumab
ENSG00000112130,#docetaxel#trastuzumab#carboplatin
ENSG00000112149,#CD40L#SULFASALAZINE
ENSG00000112164,"#CID 649849#CORONOPILIN#S-(2,4-DICHLOROBENZYL)ISOTHIOUREA HYDROBROMIDE#MAR701#MKC-253#TT-223#CM3.1-AC100#GTP-010#Exenatide#TT-401#OG987SC#Long-acting exenatide#LIRAGLUTIDE RECOMBINANT#GLP-1#EXENATIDE#SJ000089108#TDR81525#GNF-PF-2976#NORTRIPTYLINE HYDROCHLORIDE#MOFEBUTAZONE#ALPHA,BETA-DEHYDROCURVULARIN#TCMDC-125180#TCMDC-124755#HOMIDIUM BROMIDE#HELENALIN#DNDI1417995#OXYCARBOXIN#SJ000167432#ASTERRIC ACID#STROPHANTHIDIN#GNF-PF-3799#SJ000108787#TH0318#TASPOGLUTIDE#PYRITHIONE#GNF-PF-2260#SJ000260177#TCMDC-123702#LASALOCID A SODIUM#TCMDC-124176#FIDUXOSIN HYDROCHLORIDE#CGP-13501#GNF-PF-5392#TCMDC-125544#ETOPOSIDE#GNF-PF-3201#clozapine#TDR78277#ALBUTEROL#GNF-PF-1529#CYCLOHEXIMIDE#TCMDC-125298#ENCLOMIPHENE#MMV007396#PYRONIN Y#GNF-PF-4814#GERONTOXANTHONE H#GNF-PF-4481#SJ000170251#vildagliptin#EXENATIDE#ORMD-0901#EXENDIN-4#JNJ-54728518#PB-1023#LATIN T1D#Liraglutide#Bydureon Dual Chamber Pen#ZP2929#UNI-rE-4#NLY-01#SCOULERINE#sitagliptin#NN9924#Dulaglutide#PYROXAMINE MALEATE#LIXISENATIDE#DNDI1383301#TIRZEPATIDE#MMV667491#METAPHIT METHANESULFONATE#DNDI1318925#DIGITOXIGENIN#PINAFIDE#CLANFENUR#Taspoglutide#PEGAPAMODUTIDE#DESIPRAMINE HYDROCHLORIDE#GNF-PF-4012#2-STYRYL-QUINOLINE#GNF-PF-2413#4-{[([4-(TRIFLUOROMETHYL)PHENYL]AMINO}CARBONYL)AMINO]BENZENESULFONAMIDE#AMCINAFIDE#SJ000072878#TCMDC-125495#DIHYDROXANTHOHUMOL#CID2350207#CID 660258#TCMDC-125814#CYCLOASPEPTIDE A#TCMDC-123749#GNF-PF-1678#liraglutide#DAC:GLP-1#GTP-010#PB1023#ZYD1#EXENATIDE#SAR 438335.00#TTP-054#exenatide suspension#ORMD-0901#OI338GT#ZYOG1#NN-9926#Albiglutide#ALBIGLUTIDE#DNDI1416955#LIRAGLUTIDE#TCMDC-123480#DULAGLUTIDE#TCMDC-125142#GNF-PF-5219#SJ000117462#TRIFLUOPERAZINE#PAROXETINE HYDROCHLORIDE#AMORFRUTIN A#SJ000089102#DNDI1417719#INDOPROFEN#NSC-367089#LY-2189265#SJ000202381#TASPOGLUTIDE#EFPEGLENATIDE#SJ000201788#ANGUSTIBALIN#DNDI1417461#DULOXETINE HYDROCHLORIDE#FENBENDAZOLE#GNF-PF-2094#Semaglutide#TCMDC-137788#5-CHLORO-[1,10]PHENANTHROLINE#TCMDC-125204#olanzapine#LY2944876#CLOTRIMAZOLE#AURIN#NSC-42384#ALBIGLUTIDE#DANUGLIPRON#SJ000133784#RAC-GONIOTHALAMIN#6-AZAURIDINE#GNF-PF-4085#DNDI1417336#GNF-PF-4876#TCMDC-124495#TCMDC-139459#SJ000029642#exenatide#GLP#GLP1 AGONIST#VRS-859#LIRAGLUTIDE RECOMBINANT#TTP273#LY-2428757#CVX 096#Pramlintide#CNTO-3649#PF-4603629#SJ000189154#CGP-7930#GNF-PF-4418#LIRAGLUTIDE#MEPAZINE ACETATE#GNF-PF-1644#GNF-PF-78#NSC-377852#CETYLPYRIDINIUM BROMIDE#MMV665817#SJ000113107#DNDI1417185#PROPIONYLPROMAZINE HYDROCHLORIDE#BENZPIPERYLON#Lixisenatide#TCMDC-125813#SAR 425899.00#SEMAGLUTIDE#COTADUTIDE#FENTICLOR#KEPONE#SJ000059269#DIMETHYL 2-(2-NITROBENZYLIDENE)MALONATE#TCMDC-123748#AVEXITIDE#TRICLABENDAZOLE#Efpeglenatide#MMV666022#MITONAFIDE#EFINOPEGDUTIDE#SJ000294102#TCMDC-123650#2-METHOXYESTRADIOL#GNF-PF-3996#TCMDC-123916#MAGNOLOL#GNF-PF-3832#CID 5310801#GNF-PF-3191#SJ000001592#CLOXYQUIN#COLFORSIN"
ENSG00000112175,#escitalopram
ENSG00000112242,#EDIFOLIGIDE#EDIFOLIGIDE SODIUM
ENSG00000112245,#HALOFUGINONE
ENSG00000112294,#VALPROIC ACID#VALPROATE SODIUM#VALPROIC ACID#Chlormerodrin#T83193#methadone#valproic acid#gamma hydroxybutyric acid#Succinic acid#DIVALPROEX SODIUM
ENSG00000112306,#ATALUREN#MT-3724#CYCLOHEXIMIDE#ELX-02#DORLIMOMAB ARITOX
ENSG00000112312,"#KENPAULLONE#BROMHEXINE HYDROCHLORIDE#ZAFIRLUKAST#4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL#FLUSPIRILENE#DNDI1416969#GEFITINIB#GNF-PF-3725#P-CYANOCHALCONE#SJ000071854#TERFENADINE#ENCLOMIPHENE CITRATE#GNF-PF-254#TDR77585#NSC-695801#GNF-PF-3407#TEROXIRONE#ISOVELLERAL#AROMATICIN#FENDILINE HYDROCHLORIDE#CURCUMIN#DIGITOXIN#THIOMERSAL#ANTAZOLINE HYDROCHLORIDE#IMIQUIMOD#DNDI1416982#GBR-12909#NSC-50690#ALPHA,BETA-DEHYDROCURVULARIN#TANSHINONE I#CARPHENAZINE#LOFEPRAMINE#5-HYDROXYINDOLE#MMV085203#GNF-PF-1319#FLUORANTHEN-3-YLAMINE#5-NITRO-[1,10]PHENANTHROLINE#METOCHALCONE#LANATOSIDE C#FLUOROSALAN#TDR77578#ENPIROLINE#TCMDC-124063#DNDI1417649#DNDI1417560#GNF-PF-3582#THUNBERGINOL A#SB-202190#CRYPTOTANSHINONE#PODOFILOX#VORINOSTAT#PYRITHIONE#2-METHOXY-1,4-NAPHTHOQUINONE#RITANSERIN#TCMDC-125539#PENTETIC ACID#MICONAZOLE NITRATE#NSC-636948#FLUPHENAZINE HYDROCHLORIDE#CORONOPILIN#TOZASERTIB#GNF-PF-5134#DNDI1416924#BENZBROMARONE#LIDAMIDINE HYDROCHLORIDE#TCMDC-123947#TCMDC-124022#CILNIDIPINE#ROTENONE#TDR77593#ALBENDAZOLE#ETOPOSIDE#MMV006389#TCMDC-125185#GNF-PF-1295#SJ000032081#CYCLOVALONE#CLIOXANIDE#DNDI1416985#GNF-PF-3696#ESTRADIOL BENZOATE#DIPHENOXYLATE HYDROCHLORIDE#CAPTAN#FOMOCAINE#DNDI1417346#GNF-PF-107#CID 663143#1,3-DIBENZYLTHIOUREA#GNF-PF-2260#SU-6656#SCOPOLETIN#SJ000032152#NSC-98938#DNDI1417156#CID 100335#FALNIDAMOL#DNDI1417383#NISOLDIPINE#DIPYRIDAMOLE#SILIBININ#GLYCYROL#PAXILLINE#THIOTEPA#ALEXIDINE DIHYDROCHLORIDE#TRIPARANOL#GNF-PF-1654#TCMDC-124316#SORAFENIB#DIACYLGLYCEROL KINASE INHIBITOR II#DIPHYLLIN#SJ000114740#ISOCONAZOLE#TCMDC-124317#DASATINIB#EPOXYCYTOCHALASIN H#VINCRISTINE SULFATE#LORATADINE#STROPHANTHIDIN#CLOFOCTOL#TOREMIFENE CITRATE#25-HYDROXYCHOLECALCIFEROL#NSC-95397#HELENALIN#IDAZOXAN#BREFELDIN A#2-HYDROXYESTRADIOL#GNF-PF-98#MESO-HEXESTROL#CAPENSIN#DNDI1417529#NICLOSAMIDE#N-ETHYLMALEIMIDE#DEMECOLCINE#GNF-PF-4967#LOMERIZINE#VINCRISTINE#FLUNARIZINE DIHYDROCHLORIDE#2-(STYRYL)-BENZIMIDAZOLE#PROCHLORPERAZINE#AZACITIDINE#ETHACRYNIC ACID#(R)-EDELFOSINE#5-FLUOROURIDINE#MECLOFENAMATE SODIUM#PROROXAN#DNDI1417099#METHYL DEOXYCHOLATE#FLUNARIZINE#THIRAM#AMIODARONE HYDROCHLORIDE#DNQX#TCMDC-125298#DEFEROXAMINE MESYLATE#FELODIPINE#DIBUCAINE#GNF-PF-4029#FEPRAZONE#TCMDC-124280#OUABAIN#SJ000154295#CHLORACYZINE#PIMETHIXENE MALEATE#GR-4661#BROMOCICLEN#BENZO[DEF]CHRYSENE#GEDUNIN#TCMDC-124468#MECLIZINE DIHCL#AMINACRINE HYDROCHLORIDE#GNF-PF-4337#3,4-DICHLOROISOCOUMARIN#1-(4-HYDROXYPHENYL)MALEIMIDE#DYCLONINE#NSC-601359#AMSACRINE HYDROCHLORIDE#KAMEBANIN#A-443654#MEBENDAZOLE#OLVANIL#GNF-PF-4832#TCMDC-125738#GNF-PF-2947#DNDI1417006#NSC-1010#GNF-PF-4291#GW7647#BERGAPTOL#TCMDC-125254#GNF-PF-4276#CHOLECALCIFEROL#COLCHICINE#PERPHENAZINE#EFAROXAN#CLANFENUR#TCMDC-123641#NSC-172614#GNF-PF-3438#GNF-PF-4998#HALETHAZOLE#EBASTINE#TCMDC-123868#(E)-DIBENZYLIDENEACETONE#TCMDC-125733#TCMDC-124009#DNDI1417086#GNF-PF-4786#CUMINGIANOSIDE A#DIHYDROXANTHOHUMOL#ETRETINATE#OXOPURPUREINE#3,5 DIBROMOTYROSINE#DNDI1417601#RIMONABANT#DIGOXIN#SULBENTINE#IDAZOXAN HYDROCHLORIDE#OXIBENDAZOLE#SOFALCONE#DULOXETINE#CRIDANIMOD#DNDI1417072#2-(ALPHA-NAPHTHOYL)ETHYLTRIMETHYLAMMONIUM IODIDE#ZOMEPIRAC SODIUM#DIMERCAPROL#PIRIQUALONE#GNF-PF-3257#RALOXIFENE HYDROCHLORIDE#QUINESTROL#PRAZOSIN HYDROCHLORIDE#RO-137410#GNF-PF-1241#DNDI1383301#SJ000032150#CAPSAZEPINE#CLOFENOXYDE#WIN-62577#MERADIMATE#CALANOLIDE A#DNDI1417309#TCMDC-124552#HALOPROGIN#AMCINONIDE#MMV667491#NIFEDIPINE#DNDI1417719#PROTOAPIGENONE#CALMIDAZOLIUM CHLORIDE#GNF-PF-5151#GNF-PF-2272#7,12-DIMETHYL-BENZO[A]ANTHRACENE#TCMDC-123605#BIS(DIMETHYLAMINETHIOCARBONYL)MONOSULFIDE#2'-HYDROXYCHALCONE#SPICLOMAZINE#AURIN#GNF-PF-3955#4,4'-BIPYRIDINE#SANTIN#BITHIONOLOXIDE#CLOTRIMAZOLE#DOXAZOSIN MESYLATE#EMETINE HYDROCHLORIDE#GNF-PF-5058#DICHLOROPHEN#SEW-03621#DIHYDROERGOCRISTINE MESYLATE#GNF-PF-4659#GNF-PF-3876#VANDETANIB#CINACALCET#TCMDC-124377#TAMOXIFEN#COLCHICEINE#DNDI1417599#GNF-PF-4300#LIOTHYRONINE SODIUM#TCMDC-123811#SJ000032151#TDR77582#CID 3237815#TCMDC-123579#DISULFIRAM#SJ000114741#GNF-PF-2383#CALCIMYCIN#DNDI1417941#NIFURALDEZONE#TCMDC-125150#LYCOPENE#N-(4-HYDROXYPHENYL)RHODANINE#DYCLONINE HYDROCHLORIDE#DIBUCAINE HYDROCHLORIDE#TCMDC-124576#GLYASPERIN D#PHENAZINE-1-CARBOXYLIC ACID#ACETOMENAPHTHONE#MICHLER'S KETONE#GNF-PF-2094#LERCANIDIPINE#EBSELEN#GNF-PF-3543#NSC-102742#TCMDC-123951#FENBENDAZOLE#DIETHYLSTILBESTROL#TCMDC-123634#TCMDC-125567#ANGUSTIBALIN#ETHYL NITRITE [SPIRIT]#GR-127935#PALMITOYL-DL-CARNITINE CHLORIDE#VIDARABINE#PIPLARTINE#ACRIDONE#CHRYSEN-6-YLAMINE#GNF-PF-4576#PARBENDAZOLE#DIMETHYL SUCCINATE#DNDI1417614#TESMILIFENE#4-PHENYLAMINO-[1,2]NAPHTHOQUINONE#TCMDC-123764#SARPOGRELATE#AG-494#CALCITRIOL#GNF-PF-1509#SJ000147784#CIS(Z)-FLUPENTIXOL DIHYDROCHLORIDE#DNDI1417400#PD-169316#DICHLORVOS#BAY-11-7085#LENPERONE#GNF-PF-1134#4-HYDROXYDERRICIN#TCMDC-125142#NSC-102042#GNF-PF-1307#TRYPTANTHRIN#GW282974X#POMIFERIN#SJ000044511#TCMDC-125814#GITOXIGENIN#DNDI1417411#SJ000117462#GNF-PF-2503#OLEIC ACID#TCMDC-125779#GNF-PF-1577#VINBLASTINE#TCMDC-124395#METITEPINE#FEBANTEL#NOCODAZOLE#DIENESTROL#TRIFLUPROMAZINE HYDROCHLORIDE#DIPHENADIONE#NORDIHYDROGUAIARETIC ACID#GNF-PF-1938#SJ000024939#NORARMEPAVINE#CID 94381#TCMDC-124315#VINBURNINE#SJ000120081#TYRPHOSTIN AG 879#SJ000067611#BIFONAZOLE#PROSULTIAMINE#SORAFENIB TOSYLATE#APOMORPHINE HYDROCHLORIDE HEMIHYDRATE#SJ000029642#GNF-PF-4464#DNDI1417905#2-METHOXYESTRADIOL#TCMDC-123650#TPCK#OCTRIZOLE#TRICLABENDAZOLE#GROSSHEIMIN#CAMBENDAZOLE#METERGOLINE#TAMOXIFEN CITRATE#MELITRACEN#DIMETHYL 2-(2-NITROBENZYLIDENE)MALONATE#GNF-PF-4283#GNF-PF-2893#GNF-PF-4516#DNDI1416975#2,3,4,4'-TETRAMETHOXYBIPHENYL#WOGONIN#BUFOGENIN#CHLORQUINALDOL#TYRPHOSTIN A9#DNDI1417185#GNF-PF-4418#CLOXYQUIN#RESCINNAMINE#TCMDC-124356#ISOLIQUIRITIGENIN#AMIODARONE#HEXACHLOROPHENE#PACLITAXEL#MITONAFIDE#DNDI1417420#ZM-39923 HCL#CGP-74514A#DECITABINE#FLUNARIZINE HYDROCHLORIDE#OTILONIUM#GNF-PF-159#SJ000119988#EUPAROTIN ACETATE#AZELNIDIPINE#GNF-PF-4876#SALIRASIB#PYRITHIONE ZINC#ACITRETIN#FLAZALONE#TRIFLUOPERAZINE HYDROCHLORIDE#GNF-PF-1702#GITOXIN#SJ000113257#DEMETHOXYCURCUMIN#TCMDC-123884#FANGCHINOLINE#4-(7-METHYLOCTYL)PHENOL#BROQUINALDOL#NSC-145669#RAC-GONIOTHALAMIN#AG-490#NSC-158389#DNDI1417759#GNF-PF-3286#PIROCTONE#DNDI1417519#GNF-PF-2936#DESOGESTREL#GNF-PF-5037#DNDI1417181#BENZIODARONE#ASTEMIZOLE#SJ000293754#DNDI1417973#GNF-PF-2335#DNDI1417827#TANESPIMYCIN#TCMDC-125587#PENTACHLOROPHENOL#GNF-PF-108#LY-367265#DNDI1417447#TCMDC-124570#XANTHOANGELOL B#RESERPINE#METHYLDOPA#DNDI1417457#CHLOROXINE#NSC-724440#DNDI1417080#DNDI1417607#TCMDC-124518#BI-87E7#ETHYLESTRENOL#DNDI1417548#SJ000012773#GNF-PF-67#QUINAPRIL HYDROCHLORIDE#NITROXOLINE#PHENAMIL METHANESULFONATE#E319#TCMDC-124409#ELLIPTECINE#DNDI1417623#GNF-PF-4227#TCMDC-123457#PERMETHRIN#HALOPERIDOL#CEPHALOCHROMIN#TCMDC-124681#GERONTOXANTHONE I"
ENSG00000112319,#adalimumab#etanercept#certolizumab pegol#Tumor necrosis factor alpha (TNF-alpha) inhibitors#infliximab
ENSG00000112378,#fluorouracil#epirubicin#cyclophosphamide
ENSG00000112425,#clozapine#chlorpromazine#olanzapine#risperidone#trifluoperazine#haloperidol#quetiapine
ENSG00000112486,#SJ000044511#PYRIDINE-2-CARBOTHIOIC ACID PHENYLAMIDE#TRAIL
ENSG00000112499,#l-tryptophan#trimethoprim#anthracyclines and related substances#CIMETIDINE#fampridine
ENSG00000112541,#IBUDILAST#BALIPODECT#PENTOXIFYLLINE#MARDEPODECT#PBF-999#DIPYRIDAMOLE
ENSG00000112576,#PD 0332991#PALBOCICLIB#LY2835219#LEE011#BAY1000394
ENSG00000112592,#HORMONES#RETINOIC ACID#VP-16
ENSG00000112640,#fluorouracil#epirubicin#cyclophosphamide
ENSG00000112655,#PF-06647020
ENSG00000112701,"#GNF-PF-5159#DNDI1417156#CID 4101591#2-(4-NITROBENZYLSULFANYL)BENZOXAZOLE#GNF-PF-4068#6,4'-DIHYDROXYFLAVONE#DIHYDROXANTHOHUMOL#GNF-PF-5151#4-PHENYLAMINO-[1,2]NAPHTHOQUINONE#BAS-0338868#GNF-PF-1702#IPRIFLAVONE#XANTHOANGELOL B#TCMDC-125543#GNF-PF-992"
